timestamp,data_rate,packet_rate,voice_traffic,text_traffic,data_streaming,latency,jitter,packet_loss_rate,error_rate,signal_strength,noise_level,active_users,data_streaming_users
2023-08-21 12:05:00,876,924.0386283203243,76,84,716,58,4.128100223765261,4.100655492632327,0.8271828838090581,-40,-98,3494,2348.237089722373
2023-08-21 12:06:00,80,76.85300907301598,9,78,-7,30,1.343649556203451,2.5662621837389303,0.037142406173749754,-73,-89,4238,2338.91059143297
2023-08-21 12:07:00,46,45.35877717599182,19,26,1,80,7.512126314560676,2.9858695850964265,0.5372882554381477,-89,-95,3017,1538.4614040773167
2023-08-21 12:08:00,170,194.76885865445485,9,22,139,14,0.8213925325069221,1.5021651783598373,0.7810393911582183,-82,-87,2547,1442.0616185570047
2023-08-21 12:09:00,220,209.8670356221631,69,67,84,39,1.2091680558390767,4.424661722218796,0.9253996434296279,-90,-116,1378,873.5854949323168
2023-08-21 12:10:00,450,428.0843147709439,19,85,346,93,2.4741119401560434,4.255022473822917,0.07500505583067196,-73,-83,2162,1305.0625166832108
2023-08-21 12:11:00,101,116.57480816307331,84,99,-82,91,0.05393750721656925,2.8140370474259084,0.8023211135994396,-85,-99,3153,2082.239260317673
2023-08-21 12:12:00,392,453.9203904841022,61,10,321,64,0.16925272087572196,2.110009918245661,0.8405619098090231,-62,-100,2764,1674.3138113133527
2023-08-21 12:13:00,622,580.2477003644943,97,7,518,87,5.2603405639526155,3.1800585242408452,0.2450391241306925,-45,-101,4220,2161.856824191954
2023-08-21 12:14:00,492,501.5880810283133,44,44,404,59,1.3414787426370978,3.948440430503035,0.40850990860668746,-87,-101,4431,2301.46589402468
2023-08-21 12:15:00,547,598.5409811329587,99,6,442,70,5.827463995095261,2.657006992442741,0.1433492678417727,-42,-90,3188,2053.9115108214546
2023-08-21 12:16:00,333,278.4543825055925,11,93,229,80,0.3652115737965272,3.280864006247614,0.07884065848937472,-43,-90,2465,1346.9553110485322
2023-08-21 12:17:00,373,309.3027357069011,25,39,309,66,2.9027206126321374,1.5467806147062695,0.02453632445585263,-69,-110,1391,857.7182110132655
2023-08-21 12:18:00,967,972.4146268307377,59,98,810,11,0.7472110771556992,1.8887071706124159,0.9985483676349728,-79,-106,4201,2402.2831989639926
2023-08-21 12:19:00,625,533.3394999065633,94,59,472,69,5.01575607646794,2.852471801050803,0.9512476087289468,-72,-84,1584,929.3783400170969
2023-08-21 12:20:00,362,388.11383360747675,41,16,305,93,6.5877234598762495,2.3388173644347003,0.7813828740169767,-75,-97,2213,1306.4586990744422
2023-08-21 12:21:00,40,37.466309303767105,80,3,-43,51,0.046394296602829975,3.2747071976179862,0.8776132106029368,-80,-84,4427,2944.588721064885
2023-08-21 12:22:00,118,133.93822073973166,36,52,30,11,0.4949105477791783,1.157049848229677,0.4459604754478206,-76,-84,4394,2940.8920813121354
2023-08-21 12:23:00,759,772.8207424788037,76,19,664,26,0.923807395646209,3.572409034141458,0.19330185339159867,-32,-91,2959,1511.2106879323667
2023-08-21 12:24:00,43,35.68444651268322,75,31,-63,56,0.7402897887042703,0.3649937781933271,0.5315727907375019,-60,-114,3219,1614.3461113333199
2023-08-21 12:25:00,704,658.0521512696018,45,30,629,11,0.9032563989040343,3.893285851562206,0.9477035004652091,-52,-106,1990,1094.473630774119
2023-08-21 12:26:00,519,457.1760480943404,33,67,419,12,0.7230369417831934,3.5419679456983495,0.8342157767589399,-82,-81,3883,1996.7997459059775
2023-08-21 12:27:00,800,792.2003123129077,20,9,771,78,1.7295871723496457,4.179147733205193,0.21795301835440317,-72,-120,4162,2106.7152343389616
2023-08-21 12:28:00,956,965.5826068106187,42,75,839,75,7.03130728576383,1.2984115343507714,0.17717976206223562,-73,-112,4902,2596.3191571002176
2023-08-21 12:29:00,980,1166.8099797669345,83,84,813,39,3.1731268703523625,3.1193228024167983,0.5639344944089869,-69,-120,3118,1614.4393043568796
2023-08-21 12:30:00,970,1101.7365947759565,78,74,818,35,1.8263819128112668,2.704140968675885,0.2590999356354382,-78,-112,4215,2567.8638603026516
2023-08-21 12:31:00,777,736.8604797743556,8,32,737,42,0.9361052044700876,4.158258525348114,0.8264958132653564,-49,-112,3282,2028.9977567556302
2023-08-21 12:32:00,326,367.72360351957394,62,79,185,34,1.7656821821264908,3.752221759855108,0.4387532709800328,-75,-103,1223,643.681240466981
2023-08-21 12:33:00,576,484.67348117646014,37,15,524,52,1.0601896321899482,0.13200832679742924,0.9681717788305425,-77,-93,1225,814.9160944548696
2023-08-21 12:34:00,576,571.576883747535,82,52,442,79,2.8524992207841655,1.2964681047640514,0.21340900076049119,-90,-88,3978,2318.0118693012896
2023-08-21 12:35:00,601,585.4057301357657,40,99,462,80,1.539908035555646,3.3737294011054226,0.257205670652924,-69,-107,2592,1643.0060168543487
2023-08-21 12:36:00,148,124.47282843879286,43,6,99,38,1.9103646777184677,2.2611390327038556,0.4570998945339997,-31,-108,4684,2432.8564989580277
2023-08-21 12:37:00,476,488.1084455497446,30,86,360,14,0.0569227659454483,2.726931348096317,0.4108148549209736,-39,-109,4495,2757.0365924031416
2023-08-21 12:38:00,423,504.5323294377466,41,52,330,50,2.0822531841612433,0.6322775622396631,0.38001886006978713,-35,-107,4726,2925.074716368921
2023-08-21 12:39:00,545,493.75028754837416,87,84,374,12,0.3861142826391508,1.2474787853470348,0.09109946425345494,-72,-115,3455,2236.5849229278783
2023-08-21 12:40:00,858,875.7677960388243,48,54,756,43,3.8143577097333945,4.161937041265707,0.10222335797048132,-77,-114,2655,1764.3559892639962
2023-08-21 12:41:00,549,623.781478742227,18,59,472,31,2.1640952722917817,2.9648195809486007,0.03154766989171831,-90,-117,1468,897.9487300842384
2023-08-21 12:42:00,970,1058.3391383866176,1,22,947,35,0.8762983180298729,2.5618181976724412,0.8156147653482024,-65,-98,3146,1856.4637454124934
2023-08-21 12:43:00,821,666.8398946273255,37,90,694,61,2.051720554380114,0.05895506795973671,0.9492489373038343,-80,-117,2678,1847.307977295173
2023-08-21 12:44:00,830,736.0561566142215,48,61,721,23,1.1641261807481715,0.1722951137661055,0.7208655520198685,-60,-89,3022,2102.7408044319563
2023-08-21 12:45:00,386,458.1718178827634,72,7,307,98,7.49385996837436,4.801665348187102,0.738168436346939,-36,-91,1366,739.7746427058439
2023-08-21 12:46:00,39,31.93995256864357,90,11,-62,87,4.599136622916937,3.4806547280082523,0.7289473416395039,-76,-107,2730,1792.0083772457215
2023-08-21 12:47:00,516,570.6414677024353,77,32,407,19,1.6367533702855248,2.305178990250366,0.20056332494204065,-51,-95,3516,1793.127106404105
2023-08-21 12:48:00,252,211.7781515515098,14,65,173,88,0.26575481676095053,1.0968774616520838,0.14443599589668255,-37,-95,2053,1080.2503924167822
2023-08-21 12:49:00,455,523.4191644494924,13,29,413,29,1.5101363649620394,3.96984223091089,0.847756416025699,-80,-115,3324,1956.8706377226501
2023-08-21 12:50:00,745,829.8205192165633,35,25,685,29,2.7592533439676092,2.9521852638365793,0.23314124060598485,-63,-107,2638,1383.8081827767114
2023-08-21 12:51:00,513,584.6348351102223,22,11,480,11,0.8896102950803436,3.7150887437846007,0.4618339676099217,-69,-109,3066,1643.9113956535125
2023-08-21 12:52:00,200,230.62143392992428,14,8,178,42,1.7271815095569525,4.791620877635948,0.621715110164101,-42,-113,2074,1419.421809474827
2023-08-21 12:53:00,814,973.0736238306015,80,2,732,69,3.7025756092754665,1.9536054512041856,0.12404277123545326,-69,-82,3969,2437.6161081721734
2023-08-21 12:54:00,877,782.5482740133546,57,92,728,16,0.11562223584569581,3.0159993311994664,0.7377707922711375,-63,-120,2944,1499.3015385776891
2023-08-21 12:55:00,315,354.7328360959484,16,62,237,57,3.361648784597009,1.8132512661594928,0.11441761385613647,-56,-113,4543,2750.4532247936777
2023-08-21 12:56:00,206,194.1464719302865,3,59,144,45,2.5985959988964695,3.3426138629141047,0.799774213650264,-40,-117,4269,2432.909221395366
2023-08-21 12:57:00,570,649.247281749019,27,49,494,30,0.407543200139217,1.847700094955504,0.9996619944704352,-57,-118,1944,1339.911079729779
2023-08-21 12:58:00,336,303.73180765022295,7,8,321,17,1.3532284759883417,1.2013851258973958,0.9089515099069978,-47,-120,3430,1847.7888137406435
2023-08-21 12:59:00,574,598.3535512120137,24,20,530,59,3.015560229119809,0.2830844337498889,0.25316163115589385,-42,-96,3866,2253.2212630741246
2023-08-21 13:00:00,488,585.0298969967747,72,73,343,74,1.7200855722441974,0.118088612774222,0.7619500577105471,-57,-92,2099,1060.3624806430507
2023-08-21 13:01:00,527,519.6558117308887,94,16,417,26,0.1657549502925493,1.41860487890471,0.8794294192343347,-53,-87,4610,2826.1905953272094
2023-08-21 13:02:00,289,260.26468892907394,55,36,198,68,2.513781879441504,0.3707679560087951,0.7280668940601823,-38,-99,4053,2037.7813593437152
2023-08-21 13:03:00,742,757.3098611492194,79,82,581,51,1.4360509969954671,4.526568218360686,0.8646241380337716,-89,-98,4021,2055.122652561712
2023-08-21 13:04:00,689,728.677647585376,10,92,587,73,3.0992642994557413,4.592582457452154,0.8734641637962149,-47,-84,1229,716.2585815711709
2023-08-21 13:05:00,607,597.0511031010989,14,59,534,93,2.0762154345125627,4.760352900483383,0.4309466453750488,-33,-114,2290,1325.53164431142
2023-08-21 13:06:00,255,280.71256275497996,96,63,96,60,3.8015987020817046,0.6145836554444162,0.5439655510836906,-89,-93,2122,1362.5732956950278
2023-08-21 13:07:00,802,871.5291127811987,79,12,711,64,2.9306113811938346,1.0285075090334206,0.20635754351799218,-70,-102,1276,685.1281027496693
2023-08-21 13:08:00,884,868.2627479888287,95,5,784,93,0.2542396193140017,0.27073146220342237,0.04701091837505189,-33,-91,4411,2242.0190267874614
2023-08-21 13:09:00,945,1118.3608282184364,44,82,819,50,4.305991533068614,2.4380644652870185,0.7325103183543731,-78,-112,3920,2674.299521894343
2023-08-21 13:10:00,540,488.4417646482961,32,24,484,42,0.42565944117944016,0.37662291139380744,0.7765256835637387,-66,-91,1529,938.7689091949136
2023-08-21 13:11:00,215,194.51528025802114,22,2,191,82,4.26721617629432,4.018319603620593,0.10945632786761905,-50,-105,2895,1769.3120545849174
2023-08-21 13:12:00,633,589.9150324678113,52,76,505,75,3.2169536631278914,4.945202314173414,0.7370068763693141,-86,-117,3725,1907.5790148651215
2023-08-21 13:13:00,146,165.4225570594055,95,54,-3,16,0.48381011858258915,3.141935596083731,0.9551897552833608,-59,-102,4420,2743.1212556518153
2023-08-21 13:14:00,621,702.0951512390916,1,74,546,85,8.047238400715667,0.21139854778882472,0.6502736374471191,-77,-101,1646,832.2462386491765
2023-08-21 13:15:00,856,719.6486380514466,70,36,750,64,4.431762824403986,3.870239477575131,0.91469552735616,-31,-116,3931,2274.606273589338
2023-08-21 13:16:00,891,1016.9825520264366,42,78,771,74,0.3650740334656669,1.299903604112993,0.5071768085727871,-88,-118,2857,1667.381630035803
2023-08-21 13:17:00,902,834.6992258019267,39,35,828,99,8.882584214306972,4.898325085511654,0.6047332644470353,-35,-91,2990,1693.217071377197
2023-08-21 13:18:00,547,591.5556621371743,58,38,451,96,6.886075170407718,4.607259736714491,0.1569504448491964,-65,-114,4100,2619.7438474044307
2023-08-21 13:19:00,947,1033.359050553329,79,59,809,21,1.2906872940144831,0.9954139941292978,0.44179076368808534,-67,-107,1117,746.5250922643384
2023-08-21 13:20:00,568,618.2659281233002,57,8,503,31,0.46642831272303165,3.147898107501916,0.7369010371960608,-60,-106,2352,1370.9618265894517
2023-08-21 13:21:00,711,590.7034504951374,76,66,569,22,0.8005567575119569,2.3723558339659707,0.6892640434665418,-84,-105,4313,2731.6474064822387
2023-08-21 13:22:00,670,725.3639856915707,63,47,560,19,1.178907782002651,0.005638164817761138,0.20898455757635925,-86,-92,3544,1891.7082130634026
2023-08-21 13:23:00,200,205.368243346736,37,25,138,98,1.9458107136011857,1.0329765880211295,0.2596804899367763,-62,-112,2026,1388.7679724674258
2023-08-21 13:24:00,602,481.7011275185856,82,10,510,52,0.5415084908874463,0.11486842919048057,0.18492811984168567,-74,-114,2236,1157.5825869494863
2023-08-21 13:25:00,441,459.52981253404084,93,19,329,87,4.8202331313688225,1.9968064260253509,0.56827126084187,-40,-103,3482,2268.420836303711
2023-08-21 13:26:00,408,331.09422950910385,95,1,312,30,2.389652633468233,1.7321347062966304,0.5245955462090106,-90,-118,1885,1261.1650040420661
2023-08-21 13:27:00,87,101.1810654340543,87,26,-26,44,0.6669734323022469,3.032898375240269,0.24514735646464914,-83,-108,1708,1053.4512026404432
2023-08-21 13:28:00,458,463.92204233281507,40,87,331,29,2.17747758344156,0.7324861630125462,0.09479175065840306,-86,-89,3202,2118.2669144867796
2023-08-21 13:29:00,83,82.47058981310245,95,72,-84,80,3.6900700780189095,2.8874448053407487,0.44645379693515697,-60,-116,1029,560.9068940600689
2023-08-21 13:30:00,975,1145.7171075144909,6,83,886,92,2.0843398118006427,4.2677340696660035,0.10450972041337159,-35,-117,2188,1266.5996774252978
2023-08-21 13:31:00,782,764.530462751861,78,90,614,29,1.706888917209392,4.382344044511433,0.25032669032804433,-77,-97,3901,2253.8679250297223
2023-08-21 13:32:00,193,214.6475752878003,99,79,15,17,0.760467968049209,1.5175181129653526,0.9787188478280815,-47,-108,4378,2269.9206988331816
2023-08-21 13:33:00,331,335.2565844803853,49,97,185,92,7.046234512363399,0.5785810428680294,0.1545093004309327,-71,-107,1540,799.0589137508924
2023-08-21 13:34:00,77,73.45260058050897,74,97,-94,65,3.862595849493646,1.182274996068694,0.58408750414189,-61,-112,3541,1874.9752237662642
2023-08-21 13:35:00,57,57.41134622737308,49,18,-10,43,3.5799496530308144,4.587505368601442,0.6491495778527301,-50,-112,3658,2316.6548277946467
2023-08-21 13:36:00,91,88.44806970766979,18,88,-15,15,0.2234337885792051,0.5440453761825181,0.3573957490767694,-37,-118,4005,2508.652113660113
2023-08-21 13:37:00,459,534.7721187409334,1,10,448,48,0.3682942068035184,3.7331644337973726,0.43148991988858665,-80,-81,3197,1884.120540503442
2023-08-21 13:38:00,797,644.1253820862323,70,69,658,26,1.762206675149991,0.590835535644933,0.3230155719555369,-54,-86,1561,828.1111452682723
2023-08-21 13:39:00,597,670.7824274134834,29,30,538,42,3.834623468083462,1.823493149433455,0.9081157045670483,-43,-112,4929,2814.6520398041553
2023-08-21 13:40:00,56,54.6217092139526,18,96,-58,17,0.7640802168580397,2.364251526530414,0.9196071317164516,-65,-82,2673,1630.5673917323477
2023-08-21 13:41:00,873,802.1978854918499,62,95,716,37,0.126900856969356,1.367442806370902,0.13665740371537827,-65,-113,4461,3059.0414134184766
2023-08-21 13:42:00,824,756.8159645236757,71,21,732,68,3.440913147443852,0.21015183381388247,0.6896165272029008,-81,-113,3659,2519.7052834399906
2023-08-21 13:43:00,855,794.5244245121637,62,65,728,45,1.1480486359695226,0.8852855051652669,0.4500666034641423,-44,-94,4551,3089.814059491312
2023-08-21 13:44:00,851,810.1971696485834,27,24,800,46,2.5524477735312665,0.9039130258276357,0.2555735078363065,-72,-110,1452,928.7379839547499
2023-08-21 13:45:00,24,23.601631311275106,20,87,-83,25,1.152855493557101,1.23949588028487,0.6436887808406566,-44,-97,4606,2751.571442863804
2023-08-21 13:46:00,592,487.2128749051234,57,8,527,36,1.070412267687917,2.827585471322775,0.05076917812066806,-49,-83,1313,659.9203214937784
2023-08-21 13:47:00,858,836.2246742836701,65,86,707,92,8.586126257034724,4.2204939845518155,0.26377832686153635,-57,-117,1131,696.9421051724361
2023-08-21 13:48:00,783,665.7271813095301,37,93,653,75,4.186279642600405,4.534075175553268,0.7901902149428066,-68,-82,2026,1286.294205876227
2023-08-21 13:49:00,296,270.48594459609717,12,66,218,26,1.8271996644510975,2.6547621038909845,0.2288516884347056,-79,-116,4085,2457.4451074246763
2023-08-21 13:50:00,38,42.16543464392773,68,34,-64,83,0.521928567875082,2.945796966002729,0.6642506877162336,-55,-118,1172,706.932917375985
2023-08-21 13:51:00,472,384.29177044119484,37,31,404,16,0.8969263228247899,0.21850651703546387,0.6526429521013317,-51,-119,1381,746.8284536699766
2023-08-21 13:52:00,567,592.906209932126,88,66,413,22,1.6450871834724943,0.3982676292323267,0.011107106013570012,-90,-92,3769,2093.2672114635166
2023-08-21 13:53:00,720,767.8485497678269,19,58,643,83,1.0312556490475477,2.8063963685802165,0.32346074690556925,-37,-103,4050,2740.5777350447265
2023-08-21 13:54:00,624,586.9629352707103,86,4,534,26,2.3067744251737285,0.5183350884731186,0.15408557213689567,-58,-102,2595,1713.974958379092
2023-08-21 13:55:00,416,497.68402360223183,30,45,341,26,0.4588830426248944,1.306967055395617,0.7559274258877051,-85,-115,4890,2894.6297957998268
2023-08-21 13:56:00,847,884.241335420189,80,87,680,17,1.5993749035367082,2.238349309027148,0.6742759227766165,-78,-81,2350,1416.672103641609
2023-08-21 13:57:00,971,785.446939129146,90,95,786,67,0.8096226495102052,1.2616604942292846,0.4231612820718419,-61,-110,3328,2148.7111265457456
2023-08-21 13:58:00,728,810.9025595438318,58,84,586,70,4.215064847852175,4.123887435797678,0.547362337047053,-37,-109,1506,973.478911024048
2023-08-21 13:59:00,423,388.2731033180852,32,76,315,56,0.29540449095860255,3.8029517054430597,0.10983178783498826,-82,-110,4345,2734.256024492217
2023-08-21 14:00:00,176,158.06247048584135,42,5,129,22,0.3981332465605917,0.19580845861918605,0.35058046049131997,-56,-103,1477,873.3151036120985
2023-08-21 14:01:00,989,1054.5244668385658,45,81,863,74,2.2042769729358462,4.09544335375507,0.04914529323452199,-57,-92,2300,1222.4433884179061
2023-08-21 14:02:00,677,572.2643209901893,32,98,547,58,1.2024999659110958,3.1768589016203896,0.5006224907938628,-63,-90,4665,3069.670855597907
2023-08-21 14:03:00,893,1024.114381180427,93,22,778,82,7.604309222795601,3.6694410573658995,0.7948010579953348,-70,-116,1495,1040.4271490122999
2023-08-21 14:04:00,79,66.67634547624694,9,44,26,36,1.4911660223430223,0.2964137709399345,0.9133165898677716,-70,-102,1770,1170.8410335377762
2023-08-21 14:05:00,193,191.58641868395563,22,71,100,86,1.5562166629298644,2.2036244849129423,0.4026808668977224,-65,-113,1477,836.3893435033632
2023-08-21 14:06:00,62,61.96022642728598,57,8,-3,52,1.848853113671016,1.5012155604231254,0.8688265465314517,-51,-99,2859,1584.8032111546797
2023-08-21 14:07:00,231,254.92219357983112,55,66,110,14,0.9267783434560549,4.574065462543554,0.45216321822392147,-39,-119,4312,2907.1661312088086
2023-08-21 14:08:00,357,396.00075370747015,1,98,258,50,0.760924657844026,0.7020445852784718,0.36752786152896566,-81,-87,3035,1945.2387980606927
2023-08-21 14:09:00,599,653.3742851303946,70,59,470,73,3.1919961854120538,0.7897976296492742,0.8394210934751172,-54,-90,4944,3136.2435416302787
2023-08-21 14:10:00,962,1087.8238430478668,10,6,946,87,3.1310151194444944,3.5311157726592612,0.8715865380701473,-88,-109,2774,1436.8772519297258
2023-08-21 14:11:00,745,849.7601715156501,88,29,628,64,6.220286496152991,1.0587158477089953,0.48047692964969557,-79,-99,1769,899.3116277492513
2023-08-21 14:12:00,542,449.0374223906633,24,41,477,43,1.2859133618756111,4.730941490889346,0.6630456628258431,-38,-101,1162,762.7637638819149
2023-08-21 14:13:00,358,415.3861536849437,90,81,187,34,1.7468502649436455,0.05914061957104144,0.2272838403113836,-69,-87,3156,1759.0030126464974
2023-08-21 14:14:00,917,1033.5004997714911,43,77,797,22,0.120415687152507,0.3677671096420976,0.3512373458095489,-66,-116,1416,756.3540490359525
2023-08-21 14:15:00,181,197.78606532681522,79,20,82,43,2.43100776087711,3.7937734699248624,0.8441382638565337,-86,-89,1506,904.91168622666
2023-08-21 14:16:00,107,99.47394050711658,48,9,50,92,4.742378652323292,3.2367815588495303,0.7843255980088994,-47,-101,3425,1852.6832233955076
2023-08-21 14:17:00,21,20.516624706801878,9,54,-42,94,4.056176742134444,4.828084489518537,0.6486004918122539,-42,-89,2309,1531.3571732554985
2023-08-21 14:18:00,412,424.02910148028013,13,3,396,98,6.914426281873601,1.075241108178386,0.5976644571187838,-45,-93,4927,2864.8513145765137
2023-08-21 14:19:00,120,128.16810694985355,63,22,35,65,1.510289775917721,2.610532981374309,0.41321122077648875,-44,-94,1169,765.0667752128936
2023-08-21 14:20:00,654,736.2872428303507,86,9,559,76,1.7360991312774103,2.7248737940491488,0.19974097309907501,-84,-100,2709,1461.4077662811555
2023-08-21 14:21:00,827,746.6019143021796,30,86,711,54,4.848465013124417,2.8401923595401755,0.9878717342630232,-51,-102,2651,1463.9603172495688
2023-08-21 14:22:00,670,703.0105134192387,62,92,516,30,0.9605576597798922,4.876834996144748,0.5470165875647409,-50,-91,4356,2341.1626399744573
2023-08-21 14:23:00,770,667.6517680554302,85,21,664,42,4.146473402331309,2.6944166120734963,0.6154383420630404,-37,-81,1082,649.6183338110812
2023-08-21 14:24:00,17,19.822246496309855,61,21,-65,22,0.9795310910503355,0.8983493418533078,0.5442930855458162,-60,-99,4516,2874.9895819515523
2023-08-21 14:25:00,819,899.7893508833076,67,95,657,55,0.21221881500086384,3.2025872094745473,0.021797602333216037,-44,-90,2895,1705.3719976459938
2023-08-21 14:26:00,794,769.516161518304,81,63,650,94,5.8642933390488725,3.324199326591446,0.6145678256272125,-56,-116,2319,1181.567494077408
2023-08-21 14:27:00,376,361.66860029551793,62,25,289,86,4.4598964293082455,0.94222665926182,0.14622669059294413,-89,-104,4876,3388.7510132053703
2023-08-21 14:28:00,420,393.8855277644776,26,61,333,99,1.6477577771494323,4.73244959465464,0.8026473285111598,-76,-100,3506,2170.601397218643
2023-08-21 14:29:00,189,221.39979873985212,80,31,78,77,6.323698534816872,0.6097347485797289,0.4983091798268773,-89,-100,3890,2599.4013896204374
2023-08-21 14:30:00,825,822.0384059589418,84,85,656,52,0.16072789012741284,2.6209468082238057,0.21697597693527404,-88,-94,3683,1916.2519190122866
2023-08-21 14:31:00,221,197.65057654207956,14,78,129,16,0.7819487960350071,3.0348991438915744,0.8133230049744646,-38,-83,2019,1262.9433516026984
2023-08-21 14:32:00,181,178.49188385719003,11,67,103,44,1.7309062092525296,0.14526796868313874,0.8879201700125534,-45,-117,1645,929.9969505683995
2023-08-21 14:33:00,971,1077.751885224483,90,83,798,74,3.4882282827105913,4.460384253076389,0.6158759845367576,-45,-84,4294,2419.9759541133067
2023-08-21 14:34:00,835,853.2365681075695,65,39,731,42,1.8758742782681836,0.5132809584938808,0.44876862795584316,-34,-105,4159,2770.0897616871875
2023-08-21 14:35:00,817,839.8984751035158,77,55,685,78,7.409348219572467,4.043079657653533,0.9397967161654772,-57,-116,2757,1426.9439453177918
2023-08-21 14:36:00,378,392.56162530465014,86,62,230,95,9.46551719857677,3.70168027207586,0.6681998814792252,-51,-87,2607,1338.9148091255681
2023-08-21 14:37:00,680,636.7810213594789,14,21,645,57,3.774609560477773,1.0717761493552147,0.2466802083473998,-60,-116,2740,1559.1982479356866
2023-08-21 14:38:00,239,221.68675732233444,94,17,128,66,3.3657114680450877,4.92893088431704,0.7153689538561354,-90,-97,2228,1393.6474591448803
2023-08-21 14:39:00,733,804.3734857052682,17,58,658,44,1.2913973480960055,3.251390654223305,0.7109185355981367,-56,-115,2927,1864.5993892709735
2023-08-21 14:40:00,635,579.1556547642514,99,17,519,27,1.7522182889647422,4.637795716109122,0.11106583068420617,-86,-99,2834,1647.5321397526802
2023-08-21 14:41:00,962,1074.4323412761228,69,64,829,85,4.958929991804507,0.036095733863666934,0.4499331096628497,-63,-104,4635,2705.271937853385
2023-08-21 14:42:00,87,96.5344203479006,90,6,-9,10,0.9940312637198907,0.8242406968785221,0.5879602016118284,-62,-111,2484,1371.5238341343209
2023-08-21 14:43:00,335,304.78046228747104,88,22,225,16,0.5302683274276697,3.0061599013706064,0.5375190016324387,-67,-105,3835,2099.4880486345287
2023-08-21 14:44:00,269,286.3007691768007,24,4,241,48,2.17094754104946,1.3513834720258566,0.28943936973847617,-47,-81,1381,746.287115742918
2023-08-21 14:45:00,334,359.22189508459394,6,64,264,90,8.91160255278719,1.326576848687988,0.6175507951683515,-90,-105,4859,2677.97495342028
2023-08-21 14:46:00,470,469.00662770276097,61,14,395,87,3.968588358382096,2.314463698757753,0.22933550738114383,-39,-99,3156,2147.773535572815
2023-08-21 14:47:00,678,807.7835026814273,94,63,521,66,0.8974723571666587,3.718033616884442,0.8724136380187638,-32,-115,2967,2035.3986001565029
2023-08-21 14:48:00,260,273.6079301140948,40,63,157,84,6.549387894187372,2.2088469206161525,0.9693905433986769,-32,-99,1940,1018.7020128039754
2023-08-21 14:49:00,546,632.7186098386987,70,50,426,67,4.296456771515619,0.39250123838600437,0.729018594585622,-39,-102,4521,3005.5603049368606
2023-08-21 14:50:00,469,514.7297130969255,35,19,415,77,2.2833847626166017,1.269861793910867,0.4787051341872721,-64,-108,3964,2349.4533180335684
2023-08-21 14:51:00,746,855.6979084493066,66,60,620,91,6.20605248663804,3.281649195343843,0.5218569432629335,-42,-88,2651,1810.3258846895687
2023-08-21 14:52:00,55,60.79978894300711,5,48,2,51,3.7019302236126936,4.403112902419494,0.4732147029536038,-47,-83,3731,2277.9478830008097
2023-08-21 14:53:00,571,602.2378753373822,95,56,420,65,4.747707073392339,1.789446156394729,0.028538434821716807,-79,-103,1422,875.6452496774557
2023-08-21 14:54:00,600,498.37370106193674,31,46,523,21,0.44683441411931846,4.4174869498378895,0.9444738640135446,-36,-94,2359,1564.3980579312754
2023-08-21 14:55:00,46,44.20487759070938,46,60,-60,58,5.080826566118784,4.5474589249042605,0.6516187086197822,-71,-106,1323,690.592798951152
2023-08-21 14:56:00,191,172.79419530713614,72,2,117,16,0.22157736229992758,4.2636378045967795,0.14016314626099002,-66,-104,4259,2539.6444599154215
2023-08-21 14:57:00,852,829.9027262387257,9,50,793,23,0.4823123525996317,1.1341353036455792,0.2709604179498214,-80,-114,4375,2273.8393685596593
2023-08-21 14:58:00,55,55.39517166317292,31,55,-31,57,4.686895478944293,1.4894022085742669,0.8851126883404106,-35,-95,2167,1473.23178982716
2023-08-21 14:59:00,102,88.25990359888971,4,17,81,26,2.313214583331531,4.136854913026178,0.08626017550531795,-32,-118,3187,2105.905237643394
2023-08-21 15:00:00,614,612.0918737839552,76,92,446,41,0.7667218309647149,4.123483868331553,0.4172151380224829,-74,-114,4587,3124.2524924071417
2023-08-21 15:01:00,849,685.235353801757,93,25,731,11,0.6002674170631641,0.9757494119884941,0.8768300166196485,-87,-103,4035,2373.9839297462017
2023-08-21 15:02:00,155,171.2280372782786,34,23,98,23,1.9042098226332045,3.5497753751159093,0.7722973811469789,-56,-117,2567,1495.0629607435942
2023-08-21 15:03:00,713,760.7067168402114,37,83,593,52,3.5197922771591106,3.195529485492285,0.43925714209497824,-61,-117,3107,1988.380340737601
2023-08-21 15:04:00,308,274.54775608043855,94,83,131,89,0.17308209652364187,1.8838731711530166,0.33872199696760674,-38,-117,1504,1033.1231724684133
2023-08-21 15:05:00,227,252.79387349011307,15,44,168,95,3.9565108149657564,4.095049812050639,0.11206304153300184,-88,-113,4534,2628.0860141075723
2023-08-21 15:06:00,320,341.52845422870564,14,66,240,24,1.352250397339532,1.4305770291658666,0.6519798290450497,-59,-120,2249,1538.2262250751253
2023-08-21 15:07:00,911,979.9928979629416,23,24,864,30,2.850202850126134,4.107176354395682,0.6530377154228163,-67,-96,3376,1730.07345726214
2023-08-21 15:08:00,289,237.0530350662661,3,27,259,20,1.7442629095672424,4.40289608649602,0.5977002230809675,-80,-85,2836,1607.8906331760304
2023-08-21 15:09:00,33,37.81663076919375,83,46,-96,76,0.7506631001043145,2.421396243924278,0.9662970628465896,-36,-114,3648,2502.369242533379
2023-08-21 15:10:00,968,812.8469160399554,48,30,890,62,1.1670263119177948,1.193490603719765,0.5865062958697945,-34,-106,4038,2587.7825153085128
